Time,EngineSpeed,ShipTrim,ShipDraft,WindSpeed,WindDirection,WaterSpeed,FuelConsumptionRate,ShipSpeed,Latitude,Longitude
1900-01-01 06:07:56,61,1.89,8.235,8.4167,6,-0.971,0.5872,5.931,29.47,123.07
1900-01-01 06:08:06,62,2.13,8.135,8.4167,9,-0.865,0.5866,5.9341,29.47,123.07
1900-01-01 06:08:16,62,2.1,8.13,8.5556,7,-0.865,0.5761,5.9341,29.47,123.07
1900-01-01 06:08:28,61,2.22,8.16,8.5278,3,-0.865,0.5716,5.9341,29.47,123.07
1900-01-01 06:08:38,62,1.89,8.235,8.7778,5,-0.965,0.59,5.9341,29.47,123.07
1900-01-01 06:08:48,61,2.01,8.175,8.4722,5,-0.912,0.5784,5.9099,29.47,123.07
1900-01-01 06:09:00,61,2.09,8.175,8.4167,6,-0.912,0.5768,5.9099,29.47,123.07
1900-01-01 06:09:10,62,2.16,8.1,8.5278,3,-0.914,0.5849,5.9089,29.47,123.07
1900-01-01 06:09:20,61,2.06,8.09,8.3333,6,-1.014,0.5742,5.9089,29.47,123.07
1900-01-01 06:09:30,62,2.05,8.165,8.4444,6,-1.014,0.5789,5.9089,29.47,123.07
1900-01-01 06:09:42,62,1.79,8.195,8.3611,3,-1.014,0.58,5.9089,29.47,123.07
1900-01-01 06:09:52,62,1.82,8.19,8.4444,2,-0.882,0.5707,5.9253,29.48,123.07
1900-01-01 06:10:02,62,1.83,8.215,8.5278,3,-0.902,0.5826,5.915,29.48,123.07
1900-01-01 06:10:14,61,2.13,8.045,8.5833,5,-0.899,0.578,5.9166,29.48,123.07
1900-01-01 06:10:24,62,1.92,8.14,8.6111,3,-1.013,0.5747,5.9094,29.48,123.07
1900-01-01 06:10:34,62,2.05,8.125,8.5833,3,-1.029,0.5776,5.9011,29.48,123.07
1900-01-01 06:10:47,61,2.16,8.19,8.3056,9,-1.025,0.5753,5.9032,29.48,123.07
1900-01-01 06:10:57,62,2.21,8.065,8.5278,7,-1.047,0.5682,5.8919,29.48,123.07
1900-01-01 06:11:07,61,1.88,8.2,8.6667,7,-1.029,0.5794,5.9011,29.48,123.07
1900-01-01 06:11:17,62,2.34,8.08,8.5833,5,-1.029,0.5726,5.9011,29.48,123.07
1900-01-01 06:11:29,64,1.81,8.215,8.1944,5,-1.029,0.6441,5.9011,29.48,123.07
1900-01-01 06:11:39,64,2.17,8.095,8.3333,6,-1.029,0.6597,5.9011,29.48,123.07
1900-01-01 06:11:49,63,2.3,8.09,8.2778,7,-1.121,0.6485,5.9053,29.48,123.07
1900-01-01 06:12:01,64,2.2,8.12,8.6111,6,-1.072,0.6466,5.9305,29.48,123.07
1900-01-01 06:12:11,64,2.22,8.1,8.5556,9,-1.058,0.6529,5.9377,29.48,123.07
1900-01-01 06:12:21,64,2.11,8.115,8.5556,9,-1.038,0.6501,5.948,29.48,123.07
1900-01-01 06:12:33,63,2.01,8.145,8.6667,9,-1.038,0.6387,5.948,29.48,123.07
1900-01-01 06:12:43,63,2.09,8.135,8.9722,7,-1.014,0.649,5.9603,29.48,123.07
1900-01-01 06:12:53,63,2.2,8.13,8.9167,9,-1.014,0.6431,5.9603,29.48,123.07
1900-01-01 06:13:05,64,2.04,8.16,8.9722,6,-0.988,0.6405,5.9737,29.48,123.07
1900-01-01 06:13:15,64,2.29,8.055,9.0,7,-0.988,0.6454,5.9737,29.48,123.07
1900-01-01 06:13:25,64,2.09,8.115,8.8056,7,-0.867,0.6516,5.9845,29.48,123.07
1900-01-01 06:13:35,64,1.8,8.22,8.5833,5,-0.967,0.6566,5.9845,29.48,123.07
1900-01-01 06:13:47,61,1.86,8.23,8.3611,2,-0.92,0.601,6.0087,29.48,123.06
1900-01-01 06:13:57,61,2.21,8.095,8.8611,6,-0.92,0.5629,6.0087,29.48,123.06
1900-01-01 06:14:07,62,1.85,8.155,8.6111,9,-0.964,0.5667,5.986,29.48,123.06
1900-01-01 06:14:19,62,2.08,8.16,8.6111,6,-0.963,0.5731,5.9865,29.48,123.06
1900-01-01 06:14:29,62,2.18,8.02,8.6667,6,-0.989,0.5654,5.9732,29.48,123.06
1900-01-01 06:14:39,62,1.81,8.235,8.5833,6,-0.889,0.576,5.9732,29.48,123.06
1900-01-01 06:14:51,61,1.9,8.24,8.5556,6,-0.902,0.5679,5.9665,29.48,123.06
1900-01-01 06:15:01,61,2.21,8.095,8.6111,3,-0.912,0.5796,5.9613,29.49,123.06
1900-01-01 06:15:11,63,1.78,8.23,8.5556,5,-0.912,0.62,5.9613,29.49,123.06
1900-01-01 06:15:21,72,2.36,8.04,8.75,7,-0.866,1.1086,5.985,29.49,123.06
1900-01-01 06:15:33,75,2.29,8.085,8.9444,6,-0.791,1.3046,6.075,29.49,123.06
1900-01-01 06:15:43,76,1.92,8.25,8.8056,7,-0.644,1.2732,6.2021,29.49,123.06
1900-01-01 06:15:53,75,2.54,8.04,8.9722,5,-0.944,1.2254,6.2021,29.49,123.06
1900-01-01 06:16:05,75,1.86,8.15,8.9444,6,-0.824,1.1992,6.3667,29.49,123.06
1900-01-01 06:16:15,75,1.99,8.205,8.9722,7,-1.024,1.1806,6.3667,29.49,123.06
1900-01-01 06:16:25,75,1.99,8.265,9.1111,6,-0.559,1.1552,6.6059,29.49,123.06
1900-01-01 06:16:37,75,2.44,8.11,9.1667,7,-0.859,1.1489,6.6059,29.49,123.06
1900-01-01 06:16:47,76,2.28,8.11,9.25,6,-1.059,1.1294,6.6059,29.49,123.06
1900-01-01 06:16:57,75,2.41,8.105,9.25,7,-0.707,1.126,6.8385,29.49,123.06
1900-01-01 06:17:07,75,2.11,8.215,9.2222,7,-0.766,1.1039,6.8595,29.49,123.06
1900-01-01 06:17:19,75,1.81,8.295,9.0556,6,-0.822,1.0978,6.9336,29.49,123.06
1900-01-01 06:17:29,75,2.2,8.13,9.2222,5,-0.922,1.0882,6.9336,29.49,123.06
1900-01-01 06:17:39,75,1.64,8.33,9.0833,5,-0.695,1.0811,7.0504,29.49,123.06
1900-01-01 06:17:51,75,1.67,8.315,9.3889,0,-0.813,1.0723,7.0926,29.49,123.06
1900-01-01 06:18:01,75,2.03,8.185,9.4444,5,-0.813,1.064,7.0926,29.49,123.06
1900-01-01 06:18:11,75,2.02,8.22,9.4722,7,-1.013,1.0491,7.0926,29.49,123.06
1900-01-01 06:18:23,75,1.91,8.285,9.3611,5,-0.871,1.0511,7.2171,29.49,123.06
1900-01-01 06:18:33,75,1.99,8.245,9.3889,7,-0.886,1.0358,7.2608,29.49,123.06
1900-01-01 06:18:43,75,1.92,8.26,9.5556,5,-0.98,1.0281,7.2639,29.49,123.06
1900-01-01 06:18:55,75,1.99,8.245,9.8889,6,-0.897,1.0199,7.3066,29.49,123.06
1900-01-01 06:19:05,75,1.81,8.325,9.7778,7,-0.897,1.02,7.3066,29.49,123.06
1900-01-01 06:19:15,75,1.85,8.245,9.75,5,-0.908,1.0115,7.3524,29.49,123.06
1900-01-01 06:19:25,75,2.0,8.26,9.9722,7,-0.908,1.0145,7.3524,29.49,123.06
1900-01-01 06:19:38,75,2.03,8.255,10.0278,6,-0.866,1.0105,7.374,29.5,123.06
1900-01-01 06:19:48,75,1.81,8.275,9.9167,7,-0.966,1.0089,7.374,29.5,123.06
1900-01-01 06:19:58,75,1.8,8.26,9.8333,6,-0.966,0.9918,7.374,29.5,123.06
1900-01-01 06:20:10,75,1.6,8.38,9.7778,6,-1.066,1.0053,7.374,29.5,123.06
1900-01-01 06:20:20,75,1.91,8.275,9.8611,6,-0.987,1.0037,7.4146,29.5,123.06
1900-01-01 06:20:30,75,1.98,8.24,10.2222,5,-0.976,1.0053,7.4203,29.5,123.06
1900-01-01 06:20:42,76,1.9,8.22,9.9722,6,-0.955,0.9965,7.4311,29.5,123.06
1900-01-01 06:20:52,75,1.87,8.225,9.9167,9,-0.939,0.9963,7.4393,29.5,123.06
1900-01-01 06:21:02,75,1.77,8.335,10.1111,9,-0.931,0.9897,7.4434,29.5,123.06
1900-01-01 06:21:12,75,1.88,8.24,10.1389,7,-1.037,0.9976,7.4403,29.5,123.06
1900-01-01 06:21:24,75,1.92,8.23,9.8333,9,-1.023,1.0074,7.4475,29.5,123.06
1900-01-01 06:21:34,75,1.98,8.19,10.0278,7,-0.993,1.0017,7.463,29.5,123.06
1900-01-01 06:21:44,75,1.72,8.3,10.1389,7,-0.99,1.0129,7.4645,29.5,123.06
1900-01-01 06:21:56,75,1.94,8.3,10.0,6,-0.974,1.0026,7.4728,29.5,123.06
1900-01-01 06:22:06,75,1.85,8.265,9.8056,9,-0.974,0.9944,7.4728,29.5,123.06
1900-01-01 06:22:16,75,1.78,8.35,9.6944,9,-0.861,1.0039,7.4794,29.5,123.06
1900-01-01 06:22:28,75,1.79,8.365,9.8611,7,-0.861,1.0002,7.4794,29.5,123.06
1900-01-01 06:22:38,76,2.01,8.255,10.1944,7,-0.861,1.0051,7.4794,29.5,123.06
1900-01-01 06:22:48,75,2.08,8.17,10.1944,7,-0.835,1.0041,7.4928,29.5,123.06
1900-01-01 06:22:58,76,2.3,8.1,10.0278,6,-0.948,1.0093,7.4861,29.5,123.06
1900-01-01 06:23:10,75,1.66,8.38,9.8611,6,-0.82,0.9975,7.5005,29.5,123.06
1900-01-01 06:23:20,75,2.12,8.23,10.1111,6,-0.92,0.9963,7.5005,29.5,123.06
1900-01-01 06:23:30,76,1.78,8.3,10.1111,9,-0.815,0.999,7.5031,29.5,123.06
1900-01-01 06:23:42,75,2.07,8.215,10.0556,5,-0.878,0.9884,7.5221,29.51,123.06
1900-01-01 06:23:52,75,1.63,8.405,9.9722,7,-0.918,0.9854,7.5016,29.51,123.06
1900-01-01 06:24:02,75,2.05,8.225,9.8611,7,-0.879,0.9745,7.5216,29.51,123.06
1900-01-01 06:24:14,75,1.8,8.27,9.7778,6,-0.797,0.9753,7.5124,29.51,123.06
1900-01-01 06:24:24,75,2.22,8.18,9.75,7,-0.79,0.9922,7.516,29.51,123.06
1900-01-01 06:24:34,76,1.92,8.32,9.6667,6,-0.79,0.9841,7.516,29.51,123.06
1900-01-01 06:24:46,75,2.07,8.205,9.5278,6,-0.769,0.9812,7.5268,29.51,123.06
1900-01-01 06:24:56,76,2.15,8.165,9.0,5,-0.769,0.9738,7.5268,29.51,123.06
1900-01-01 06:25:06,75,1.76,8.33,9.3611,5,-0.77,1.0004,7.5263,29.51,123.06
1900-01-01 06:25:16,75,2.09,8.205,9.6111,7,-0.77,0.9893,7.5263,29.51,123.06
1900-01-01 06:25:28,75,1.77,8.335,10.0278,5,-0.739,0.9915,7.5422,29.51,123.06
1900-01-01 06:25:38,75,1.81,8.275,10.0,5,-0.712,0.9806,7.5561,29.51,123.06
1900-01-01 06:25:48,75,1.95,8.215,9.9444,12,-0.702,0.989,7.5612,29.51,123.06
1900-01-01 06:26:00,75,1.95,8.215,9.8333,5,-0.687,0.9848,7.569,29.51,123.06
1900-01-01 06:26:10,75,1.66,8.29,9.9722,5,-0.683,0.9876,7.571,29.51,123.06
1900-01-01 06:26:20,75,1.96,8.2,9.8611,5,-0.686,0.9797,7.5695,29.51,123.06
1900-01-01 06:26:32,75,1.87,8.235,9.7778,6,-0.684,0.9935,7.5705,29.51,123.06
1900-01-01 06:26:42,75,1.87,8.305,9.5833,5,-0.667,0.9861,7.5792,29.51,123.06
1900-01-01 06:26:52,76,1.8,8.28,9.75,2,-0.767,0.9907,7.5792,29.51,123.06
1900-01-01 06:27:02,75,2.03,8.215,9.8611,5,-0.759,0.9737,7.5834,29.51,123.06
1900-01-01 06:27:14,75,1.8,8.29,9.7222,13,-0.763,0.9876,7.5813,29.51,123.06
1900-01-01 06:27:24,75,2.04,8.2,9.8611,6,-0.766,0.9702,7.5798,29.51,123.06
1900-01-01 06:27:34,75,1.66,8.34,10.1389,6,-0.666,0.987,7.5798,29.51,123.06
1900-01-01 06:27:46,75,1.83,8.315,10.0,7,-0.632,0.9876,7.5972,29.52,123.06
1900-01-01 06:27:56,75,1.81,8.275,10.1667,7,-0.632,0.9859,7.5972,29.52,123.06
1900-01-01 06:28:06,75,1.53,8.365,10.0556,6,-0.634,0.9899,7.5962,29.52,123.06
1900-01-01 06:28:19,75,1.93,8.225,10.1944,6,-0.62,0.986,7.6034,29.52,123.06
1900-01-01 06:28:29,75,1.8,8.26,10.1944,5,-0.62,0.9912,7.6034,29.52,123.06
1900-01-01 06:28:39,75,2.09,8.185,9.9444,5,-0.638,0.9884,7.5942,29.52,123.06
1900-01-01 06:28:49,75,1.89,8.275,9.8611,5,-0.638,0.9811,7.5942,29.52,123.06
1900-01-01 06:29:01,75,1.74,8.33,9.5278,359,-0.625,0.9888,7.6009,29.52,123.06
1900-01-01 06:29:11,75,1.77,8.315,9.6111,6,-0.625,0.9758,7.6009,29.52,123.06
1900-01-01 06:29:21,76,2.07,8.235,10.0278,7,-0.588,0.9319,7.6199,29.52,123.06
1900-01-01 06:29:33,75,1.73,8.275,10.1667,7,-0.488,0.9059,7.6199,29.52,123.06
1900-01-01 06:29:43,75,1.84,8.32,10.1389,7,-0.572,0.9463,7.5767,29.52,123.06
1900-01-01 06:29:53,75,1.86,8.31,9.9167,14,-0.572,1.0156,7.5767,29.52,123.06
1900-01-01 06:30:05,76,2.09,8.205,9.6944,10,-0.642,1.0244,7.5407,29.52,123.06
1900-01-01 06:30:15,75,1.8,8.25,10.0556,6,-0.603,0.9674,7.5607,29.52,123.06
1900-01-01 06:30:25,75,1.99,8.275,10.3056,7,-0.603,0.986,7.5607,29.52,123.06
1900-01-01 06:30:37,75,2.01,8.235,10.3333,6,-0.603,0.9822,7.5607,29.52,123.06
1900-01-01 06:30:47,75,1.88,8.27,10.2222,6,-0.603,1.0145,7.5607,29.52,123.06
1900-01-01 06:30:57,75,2.08,8.23,10.1389,6,-0.56,0.999,7.5828,29.52,123.06
1900-01-01 06:31:07,75,1.9,8.28,10.1944,6,-0.56,0.998,7.5828,29.52,123.06
1900-01-01 06:31:19,75,1.98,8.21,9.9167,6,-0.56,0.9896,7.5828,29.52,123.06
1900-01-01 06:31:29,75,1.77,8.335,10.0833,7,-0.56,0.9948,7.5828,29.52,123.06
1900-01-01 06:31:39,75,1.76,8.32,10.3889,6,-0.524,0.9866,7.6014,29.52,123.06
1900-01-01 06:31:51,75,1.79,8.265,10.3056,9,-0.624,0.9863,7.6014,29.52,123.06
1900-01-01 06:32:01,75,1.75,8.335,10.2778,7,-0.611,0.988,7.6081,29.53,123.06
1900-01-01 06:32:11,75,1.79,8.265,10.2222,6,-0.578,0.9969,7.625,29.53,123.06
1900-01-01 06:32:23,75,1.93,8.285,10.1111,6,-0.508,1.0061,7.6096,29.53,123.06
1900-01-01 06:32:33,75,1.93,8.235,10.25,6,-0.568,1.0016,7.6302,29.53,123.06
1900-01-01 06:32:43,75,1.88,8.28,10.2222,7,-0.574,1.0034,7.6271,29.53,123.06
1900-01-01 06:32:53,75,2.0,8.27,10.1944,5,-0.557,1.0054,7.6358,29.53,123.06
1900-01-01 06:33:05,75,1.75,8.295,10.2222,7,-0.457,0.9901,7.6358,29.53,123.06
1900-01-01 06:33:15,75,1.96,8.26,10.1389,6,-0.557,0.9896,7.6358,29.53,123.06
1900-01-01 06:33:25,75,1.71,8.355,10.1389,9,-0.457,0.9937,7.6358,29.53,123.06
1900-01-01 06:33:37,75,1.96,8.26,9.8611,7,-0.534,0.9897,7.6477,29.53,123.06
1900-01-01 06:33:47,75,1.78,8.29,9.75,7,-0.533,0.9866,7.6482,29.53,123.06
1900-01-01 06:33:57,75,1.94,8.26,9.5278,7,-0.427,0.9978,7.6513,29.53,123.06
1900-01-01 06:34:09,75,1.93,8.265,10.0278,6,-0.427,0.9689,7.6513,29.53,123.06
1900-01-01 06:34:19,75,1.85,8.245,10.0,6,-0.496,0.944,7.6672,29.53,123.06
1900-01-01 06:34:29,75,1.92,8.26,9.9167,7,-0.496,0.9887,7.6672,29.53,123.06
1900-01-01 06:34:39,75,2.1,8.22,9.8611,6,-0.55,1.0183,7.6394,29.53,123.06
1900-01-01 06:34:51,75,1.82,8.29,9.9722,7,-0.55,1.0038,7.6394,29.53,123.06
1900-01-01 06:35:01,75,1.88,8.24,9.8889,9,-0.55,0.9763,7.6394,29.53,123.06
1900-01-01 06:35:11,75,1.9,8.23,9.8056,9,-0.483,0.9822,7.6739,29.53,123.06
1900-01-01 06:35:23,75,1.76,8.34,9.7778,6,-0.486,0.9793,7.6724,29.53,123.06
1900-01-01 06:35:33,75,1.77,8.285,9.6111,6,-0.489,0.9835,7.6708,29.53,123.06
1900-01-01 06:35:43,75,2.17,8.195,9.5833,3,-0.489,1.0027,7.6708,29.53,123.06
1900-01-01 06:35:55,75,1.82,8.23,9.4722,9,-0.446,0.9859,7.6929,29.53,123.06
1900-01-01 06:36:05,75,2.05,8.235,9.9722,9,-0.546,0.9859,7.6929,29.53,123.06
1900-01-01 06:36:15,75,1.77,8.335,10.1667,10,-0.553,0.9797,7.6893,29.54,123.06
1900-01-01 06:36:27,75,2.31,8.165,10.1389,9,-0.571,0.9855,7.6801,29.54,123.06
1900-01-01 06:36:37,75,1.99,8.225,9.9722,10,-0.571,0.9799,7.6801,29.54,123.06
1900-01-01 06:36:47,75,2.0,8.27,9.6944,12,-0.564,0.9997,7.6837,29.54,123.06
1900-01-01 06:36:57,75,1.91,8.225,9.5833,7,-0.564,0.9941,7.6837,29.54,123.06
1900-01-01 06:37:10,75,1.66,8.31,9.9722,7,-0.564,0.9843,7.6837,29.54,123.06
1900-01-01 06:37:20,75,2.02,8.27,10.0556,7,-0.564,0.9793,7.6837,29.54,123.06
1900-01-01 06:37:30,75,1.88,8.3,10.2778,9,-0.578,0.9751,7.6765,29.54,123.05
1900-01-01 06:37:42,75,1.81,8.325,10.2222,9,-0.578,0.9732,7.6765,29.54,123.05
1900-01-01 06:37:52,75,1.66,8.36,10.1389,9,-0.574,0.9762,7.6785,29.54,123.05
1900-01-01 06:38:02,75,1.67,8.345,10.1111,9,-0.678,0.9808,7.6765,29.54,123.05
1900-01-01 06:38:14,75,1.71,8.345,10.2222,7,-0.697,0.9769,7.6667,29.54,123.05
1900-01-01 06:38:24,75,2.05,8.245,10.1111,6,-0.713,0.9828,7.6585,29.54,123.05
1900-01-01 06:38:34,75,2.1,8.23,10.0,10,-0.663,0.9811,7.6327,29.54,123.05
1900-01-01 06:38:44,75,2.17,8.215,10.0278,9,-0.66,0.985,7.6343,29.54,123.05
1900-01-01 06:38:56,75,1.73,8.375,10.0556,6,-0.56,1.0081,7.6343,29.54,123.05
1900-01-01 06:39:06,75,2.07,8.225,10.0833,5,-0.648,1.0374,7.6405,29.54,123.05
1900-01-01 06:39:16,75,2.03,8.245,10.0833,6,-0.548,1.025,7.6405,29.54,123.05
1900-01-01 06:39:28,75,2.08,8.24,10.0556,6,-0.673,1.0277,7.6276,29.54,123.05
1900-01-01 06:39:38,75,2.0,8.21,10.0278,2,-0.693,1.0472,7.6173,29.54,123.05
1900-01-01 06:39:48,75,1.77,8.315,9.9722,0,-0.615,1.0412,7.606,29.54,123.05
1900-01-01 06:40:00,75,1.96,8.23,9.8333,0,-0.634,1.0406,7.5962,29.54,123.05
1900-01-01 06:40:10,75,1.92,8.34,10.1944,359,-0.682,0.9832,7.5715,29.55,123.05
1900-01-01 06:40:20,75,1.92,8.3,10.3889,0,-0.682,0.9719,7.5715,29.55,123.05
1900-01-01 06:40:30,75,2.0,8.26,10.25,359,-0.582,1.0066,7.5715,29.55,123.05
1900-01-01 06:40:42,75,1.83,8.285,10.3333,358,-0.706,1.0267,7.5592,29.55,123.05
1900-01-01 06:40:52,76,1.97,8.235,10.3056,359,-0.706,1.0119,7.5592,29.55,123.05
1900-01-01 06:41:02,75,1.94,8.28,10.1111,356,-0.734,0.988,7.5448,29.55,123.05
1900-01-01 06:41:14,75,1.95,8.305,10.1667,359,-0.641,1.0197,7.5412,29.55,123.05
1900-01-01 06:41:24,76,1.86,8.26,10.4167,359,-0.634,1.0092,7.5448,29.55,123.05
1900-01-01 06:41:34,75,2.11,8.205,10.2778,359,-0.634,0.9767,7.5448,29.55,123.05
1900-01-01 06:41:46,75,1.69,8.325,10.3056,358,-0.634,0.9971,7.5448,29.55,123.05
1900-01-01 06:41:56,75,1.93,8.275,10.1111,358,-0.681,0.9754,7.5206,29.55,123.05
1900-01-01 06:42:06,76,1.72,8.26,10.1667,0,-0.683,0.9643,7.5196,29.55,123.05
1900-01-01 06:42:18,75,1.68,8.27,10.3056,2,-0.68,0.9014,7.5211,29.55,123.05
1900-01-01 06:42:28,75,1.91,8.175,10.0833,3,-0.58,0.8929,7.5211,29.55,123.05
1900-01-01 06:42:38,75,1.82,8.26,9.7778,0,-0.668,0.9817,7.4244,29.55,123.05
1900-01-01 06:42:48,75,1.89,8.285,9.9167,359,-0.661,1.0172,7.428,29.55,123.05
1900-01-01 06:43:00,75,1.99,8.265,10.0556,359,-0.641,0.9761,7.4383,29.55,123.05
1900-01-01 06:43:10,75,1.9,8.3,10.0,359,-0.641,0.9563,7.4383,29.55,123.05
1900-01-01 06:43:20,75,1.84,8.28,10.1667,0,-0.641,0.969,7.4383,29.55,123.05
1900-01-01 06:43:32,75,1.99,8.195,10.1111,2,-0.641,0.9848,7.4383,29.55,123.05
1900-01-01 06:43:42,75,1.94,8.28,10.0278,0,-0.676,0.9783,7.4203,29.55,123.05
1900-01-01 06:43:52,75,2.0,8.22,9.9722,359,-0.676,0.9379,7.4203,29.55,123.05
1900-01-01 06:44:04,75,1.79,8.275,10.1944,359,-0.699,0.9659,7.4085,29.55,123.05
1900-01-01 06:44:14,75,1.95,8.225,10.1944,358,-0.601,1.0026,7.4074,29.56,123.05
1900-01-01 06:44:24,75,1.71,8.315,10.2222,0,-0.728,1.0032,7.3935,29.56,123.05
1900-01-01 06:44:34,75,2.15,8.245,10.25,359,-0.711,0.9918,7.4023,29.56,123.05
1900-01-01 06:44:46,75,1.96,8.24,10.0833,0,-0.711,0.9929,7.4023,29.56,123.05
1900-01-01 06:44:56,75,1.87,8.295,10.0278,0,-0.7,0.9899,7.4079,29.56,123.05
1900-01-01 06:45:06,75,2.01,8.215,9.8889,359,-0.7,0.99,7.4079,29.56,123.05
1900-01-01 06:45:18,75,2.08,8.26,9.9444,0,-0.685,0.9928,7.4157,29.56,123.05
1900-01-01 06:45:28,75,2.01,8.215,9.7778,2,-0.753,0.9888,7.4321,29.56,123.05
1900-01-01 06:45:38,75,1.68,8.34,9.3889,359,-0.764,0.9928,7.4265,29.56,123.05
1900-01-01 06:45:51,75,1.92,8.3,9.3333,0,-0.664,0.9909,7.4265,29.56,123.05
1900-01-01 06:46:01,75,2.15,8.205,9.5278,2,-0.657,0.9888,7.4301,29.56,123.05
1900-01-01 06:46:11,75,1.79,8.315,9.6667,0,-0.61,0.9979,7.4542,29.56,123.05
1900-01-01 06:46:21,75,1.97,8.235,9.8333,3,-0.71,0.9873,7.4542,29.56,123.05
1900-01-01 06:46:33,75,2.13,8.225,9.6667,2,-0.672,0.996,7.4738,29.56,123.05
1900-01-01 06:46:43,75,1.87,8.285,9.8611,0,-0.572,0.9988,7.4738,29.56,123.05
1900-01-01 06:46:53,76,1.92,8.23,9.8333,0,-0.672,1.0004,7.4738,29.56,123.05
1900-01-01 06:47:05,75,1.86,8.27,9.8056,2,-0.672,0.9862,7.4738,29.56,123.05
1900-01-01 06:47:15,75,1.93,8.245,9.8611,2,-0.672,0.9833,7.4738,29.56,123.05
1900-01-01 06:47:25,76,1.76,8.3,9.9167,2,-0.622,0.9904,7.4995,29.56,123.05
1900-01-01 06:47:37,75,1.77,8.325,9.8611,3,-0.622,0.9836,7.4995,29.56,123.05
1900-01-01 06:47:47,75,1.91,8.225,9.7778,2,-0.705,0.9803,7.5083,29.56,123.05
1900-01-01 06:47:57,75,1.91,8.285,9.6111,358,-0.605,0.9805,7.5083,29.56,123.05
1900-01-01 06:48:09,75,1.8,8.3,9.6389,2,-0.703,0.9825,7.5093,29.56,123.05
1900-01-01 06:48:19,75,1.57,8.395,9.5556,358,-0.603,0.9692,7.5093,29.56,123.05
1900-01-01 06:48:29,75,1.95,8.195,9.6111,0,-0.601,0.9795,7.5103,29.57,123.05
1900-01-01 06:48:39,75,1.68,8.37,9.75,358,-0.601,0.9828,7.5103,29.57,123.05
1900-01-01 06:48:51,75,2.1,8.25,10.0,359,-0.601,0.9702,7.5103,29.57,123.05
1900-01-01 06:49:01,75,1.97,8.215,10.1111,359,-0.611,0.9864,7.5052,29.57,123.05
1900-01-01 06:49:11,75,1.74,8.3,9.9444,359,-0.629,0.99,7.4959,29.57,123.05
1900-01-01 06:49:23,75,1.89,8.205,9.6944,359,-0.729,0.9795,7.4959,29.57,123.05
1900-01-01 06:49:33,75,1.67,8.395,9.8056,359,-0.629,0.9805,7.4959,29.57,123.05
1900-01-01 06:49:43,76,2.26,8.12,9.8611,0,-0.716,0.9845,7.5026,29.57,123.05
1900-01-01 06:49:55,76,1.9,8.26,9.9722,359,-0.637,0.9829,7.4918,29.57,123.05
1900-01-01 06:50:05,75,2.04,8.22,10.1389,359,-0.737,0.9735,7.4918,29.57,123.05
1900-01-01 06:50:15,75,1.9,8.34,10.0556,0,-0.651,0.9797,7.4846,29.57,123.05
1900-01-01 06:50:25,75,1.65,8.335,9.9722,2,-0.742,0.9871,7.4892,29.57,123.05
1900-01-01 06:50:37,75,1.63,8.305,10.0,2,-0.752,0.9751,7.4841,29.57,123.05
1900-01-01 06:50:47,75,1.79,8.245,9.7778,358,-0.757,0.9707,7.4815,29.57,123.05
1900-01-01 06:50:57,75,1.91,8.285,9.7778,0,-0.775,0.9807,7.4722,29.57,123.05
1900-01-01 06:51:09,75,1.88,8.28,10.1111,2,-0.755,0.9898,7.4825,29.57,123.05
1900-01-01 06:51:19,75,1.72,8.28,10.0833,2,-0.77,0.9769,7.4748,29.57,123.05
1900-01-01 06:51:29,75,2.01,8.235,10.0556,0,-0.77,0.9796,7.4748,29.57,123.05
1900-01-01 06:51:41,75,1.87,8.315,10.1111,359,-0.786,0.9873,7.4666,29.57,123.05
1900-01-01 06:51:51,75,2.11,8.175,10.0278,359,-0.786,0.9751,7.4666,29.57,123.05
1900-01-01 06:52:01,75,1.87,8.275,10.1389,0,-0.792,0.9841,7.4635,29.57,123.05
1900-01-01 06:52:11,75,1.82,8.3,9.9167,2,-0.8,0.9768,7.4594,29.57,123.05
1900-01-01 06:52:23,75,1.83,8.295,9.8333,0,-0.9,0.9807,7.4594,29.57,123.05
1900-01-01 06:52:33,75,1.85,8.275,10.0,0,-0.802,0.9781,7.4584,29.58,123.05
1900-01-01 06:52:43,75,1.88,8.21,10.0833,359,-0.913,0.9778,7.4527,29.58,123.05
1900-01-01 06:52:55,75,1.84,8.28,10.0,359,-0.811,0.9824,7.4537,29.58,123.05
1900-01-01 06:53:05,75,1.7,8.31,10.0556,359,-0.811,0.9861,7.4537,29.58,123.05
1900-01-01 06:53:15,75,1.97,8.215,10.2222,359,-0.818,0.9716,7.4501,29.58,123.05
1900-01-01 06:53:27,75,1.63,8.295,9.9722,359,-0.929,0.9689,7.4445,29.58,123.05
1900-01-01 06:53:37,75,2.12,8.22,9.75,2,-0.925,0.9826,7.4465,29.58,123.05
1900-01-01 06:53:47,75,1.9,8.25,9.8056,358,-0.825,0.9837,7.4465,29.58,123.05
1900-01-01 06:53:59,75,2.01,8.285,9.9167,358,-0.935,0.9863,7.4414,29.58,123.05
1900-01-01 06:54:09,75,1.96,8.21,10.3056,359,-0.919,0.967,7.4496,29.58,123.05
1900-01-01 06:54:19,76,1.85,8.285,10.3056,0,-0.939,0.9837,7.4393,29.58,123.05
1900-01-01 06:54:29,75,1.9,8.24,10.1944,2,-0.939,0.9712,7.4393,29.58,123.05
