LogIndex,PCDate,PCTime,MEActFOCons,DGActFOCons,BlrActFOCons,MEActMGOCons,DGActMGOCons,BlrActMGOCons,MEAccFOCons,DGAccFOCons,BlrAccFOCons,DGAccMGOCons,BlrAccMGOCons,MEFOInTemp,DGFOInTemp,BlrFOInTemp,DGMGOInTemp,BlrMGOInTemp,FCMFODensity,DGFODensity,BlrFODensity,DGMGODensity,BlrMGODensity,DG1Power,DG2Power,DG3Power,MESFOC_kw,MESFOC_nmile,MERpm,METorque,MEShaftPow,ShipSpdToWater,ShipSpd,ShipHeel,ShipTrim,ShipDraft,ShipSlip,WindSpd,WindDir,Latitude,Longitude,ShipDraughtBow,ShipDraughtAstern,ShipDraughtMidLft,ShipDraughtMidRgt
3805,2020/3/1,11:13:46,621.6265869,353.1156006,0,0,0,0,1799397.859,394935.3906,66637.33594,8230.608398,1858.788086,81.06874847,90.59851837,86.13125,513.6066284,26.8265625,885.6136475,514.696228,808.0027466,29.08164406,835.4794922,961,759,0,195.4800568,50.53874588,61,491,3180,12.3,12.197,0.21,1.76,8.29,0.228684053,31.7,16,30.51 N,122.52 E,7.41,9.17,7.53,7.32
3806,2020/3/1,11:13:56,614.3084717,354.9483032,0,0,0,0,1799399.406,394936.8438,66637.33594,8230.608398,1858.788086,81.09999847,90.48138428,86.1546875,513.7130737,26.834375,885.3131104,514.8804932,807.7614746,29.0511837,835.3667603,966,766,0,194.5861511,49.54100418,61,489,3157,12.4,12.197,-0.04,1.83,8.255,-0.582464874,31.6,16,30.51 N,122.52 E,7.34,9.17,7.52,7.56
3807,2020/3/1,11:14:08,611.1152954,364.0962524,0,0,0,0,1799400.984,394938.5156,66637.33594,8230.608398,1858.788086,81.04531097,90.57479858,86.13125,513.6757813,26.8265625,885.6396484,514.734314,808.2850342,29.02858925,835.0617676,989,789,0,190.2008362,48.50121307,62,495,3213,12.6,12.228,0.15,2.17,8.165,-0.556298792,31.9,13,30.51 N,122.52 E,7.08,9.25,7.47,7.32
3808,2020/3/1,11:14:18,607.0438843,359.0925293,0,0,0,0,1799402.719,394939.5313,66637.33594,8230.608398,1858.788086,81.03749847,90.62293243,86.146875,513.6473389,26.8265625,885.7254028,514.6641235,808.1134033,29.07483292,835.3753662,984,781,0,192.3459778,48.56351089,62,488,3156,12.5,12.228,-0.13,1.89,8.235,0.241767094,31.5,14,30.51 N,122.52 E,7.29,9.18,7.34,7.47
3809,2020/3/1,11:14:28,600.0259094,361.1506042,0,0,0,0,1799403.297,394941.2031,66637.33594,8230.608398,1858.788086,81.02968597,90.47389984,86.146875,513.6263428,26.8265625,885.7244263,514.8928833,808.0342407,29.06743431,835.2191162,971,767,0,191.7628326,47.62110519,62,483,3129,12.6,12.228,0.08,2.29,8.145,-0.556298792,31.4,10,30.51 N,122.52 E,7,9.29,7.49,7.41
3810,2020/3/1,11:14:40,602.131897,356.0378418,0,0,0,0,1799404.938,394942.8125,66637.33594,8230.608398,1858.788086,81.04531097,90.62753296,86.1390625,513.682373,26.81875,885.6048584,514.6507568,808.0150757,29.04991913,835.3590088,945,745,0,190.8500519,47.78824615,62,486,3155,12.6,12.228,0.2,2.3,8.11,-0.556298792,31.5,17,30.51 N,122.52 E,6.96,9.26,7.57,7.37
3811,2020/3/1,11:14:50,593.0188293,362.3139954,0,0,0,0,1799406.234,394944.2656,66637.33594,8230.608398,1858.788086,81.02968597,90.58657837,86.1390625,513.7270508,26.8265625,885.7159424,514.7171631,808.4319458,29.03722763,835.5053711,975,780,0,187.9020386,46.69439697,61,486,3156,12.7,12.229,-0.45,2,8.16,-3.015911579,31.9,13,30.51 N,122.52 E,7.16,9.16,7.31,7.76
3812,2020/3/1,11:15:00,596.3426514,363.5933838,0,0,0,0,1799408.234,394945.2656,66637.33594,8230.608398,1858.788086,81.03749847,90.61884308,86.1390625,513.6137085,26.8265625,885.7822266,514.6622925,808.1677856,29.08029366,835.4157715,955,757,0,189.5558319,47.32878113,62,487,3146,12.6,12.229,0.04,1.72,8.21,-0.556298792,32.3,14,30.51 N,122.52 E,7.35,9.07,7.34,7.3
3813,2020/3/1,11:15:10,594.2753906,356.5606079,0,0,0,0,1799408.797,394946.9531,66637.33594,8230.608398,1858.788086,81.02968597,90.5888443,86.1703125,513.6057129,26.8265625,885.7471924,514.7194824,807.8557739,29.06568527,835.178894,971,771,0,191.8874359,47.16471481,62,478,3097,12.6,12.197,0.25,2.1,8.19,-0.556298792,33.3,14,30.51 N,122.52 E,7.14,9.24,7.54,7.29
3814,2020/3/1,11:15:22,581.8305054,358.239502,0,0,0,0,1799410.438,394948.5625,66637.33594,8230.608398,1858.788086,81.00624847,90.58052826,86.1546875,513.6794434,26.8265625,885.8355103,514.7432861,807.8816528,29.0486908,835.0739136,966,763,0,193.4920197,46.17702484,62,465,3007,12.6,12.186,-0.03,2.01,8.165,-0.556298792,32,12,30.51 N,122.51 E,7.16,9.17,7.23,7.26
3815,2020/3/1,11:15:32,613.0898438,356.8774414,0,0,0,0,1799411.734,394950.0156,66637.33594,8230.608398,1858.788086,81.02187347,90.67198181,86.1546875,513.6508789,26.81875,885.7839355,514.6091309,808.0037231,29.05139351,835.4433594,952,745,0,190.3414612,49.04718781,61,497,3221,12.5,12.182,-0.04,2.12,8.19,-1.393613815,32.4,10,30.51 N,122.51 E,7.13,9.25,7.4,7.44
3816,2020/3/1,11:15:42,621.6741028,354.3552551,0,0,0,0,1799413.484,394951.0156,66637.33594,8230.608398,1858.788086,81.02968597,90.66548157,86.1390625,513.6080322,26.8265625,885.6939697,514.6246948,807.8253784,29.08255005,835.3798828,947,748,0,190.990509,50.13500977,61,503,3255,12.4,12.15,-0.04,1.9,8.26,-0.582464874,32.8,13,30.51 N,122.51 E,7.31,9.21,7.58,7.62
3817,2020/3/1,11:15:54,611.12323,357.3790894,0,0,0,0,1799415.109,394952.6406,66637.33594,8230.608398,1858.788086,81.05312347,90.65081024,86.2328125,513.574646,26.8265625,885.5593262,514.6541748,807.7433472,29.09682083,834.7650146,942,741,0,190.9163513,49.2841301,61,492,3201,12.4,12.172,0.34,2.03,8.175,-0.582464874,33.7,17,30.51 N,122.51 E,7.16,9.19,7.57,7.23
3818,2020/3/1,11:16:04,610.2976379,356.7795715,0,0,0,0,1799416,394954.25,66637.33594,8230.608398,1858.788086,81.04531097,90.51963806,86.225,513.6588745,26.8265625,885.6443481,514.8788452,808.3432617,29.06928444,835.352356,957,756,0,191.3158722,49.21755219,61,492,3190,12.4,12.167,-0.29,1.96,8.16,-0.582464874,33.3,14,30.51 N,122.51 E,7.18,9.14,7.51,7.8
3819,2020/3/1,11:16:14,613.5050354,355.3259583,0,0,0,0,1799417.297,394955.7031,66637.33594,8230.608398,1858.788086,81.03749847,90.55101013,86.146875,513.6768799,26.81875,885.6016846,514.8383789,809.0585327,29.05278587,835.2094116,950,758,0,191.4809723,49.47621155,62,495,3204,12.4,12.167,0.25,1.85,8.225,1.03983295,33,14,30.51 N,122.51 E,7.3,9.15,7.56,7.31
3820,2020/3/1,11:16:26,626.2927246,353.4324341,0,0,0,0,1799419,394957.25,66637.33594,8230.608398,1858.788086,81.04531097,90.55924988,86.146875,513.699707,26.8265625,885.5874023,514.833313,809.6469727,29.03622437,835.0101318,954,750,0,192.8241119,50.10341644,62,501,3248,12.5,12.139,0.26,1.71,8.315,0.241767094,34,17,30.51 N,122.51 E,7.46,9.17,7.57,7.31
3821,2020/3/1,11:16:36,620.2454834,357.460144,0,0,0,0,1799420.547,394958.7031,66637.33594,8230.608398,1858.788086,81.05312347,90.70375824,86.1703125,513.7220459,26.8265625,885.6004028,514.6275024,808.7180176,29.05868149,835.4736328,957,753,0,193.7661591,49.61964035,61,495,3201,12.5,12.139,-0.27,2.07,8.135,-1.393613815,34.2,16,30.51 N,122.51 E,7.1,9.17,7.24,7.51
3822,2020/3/1,11:16:46,627.9096069,353.6420288,0,0,0,0,1799421.75,394960,66637.33594,8230.608398,1858.788086,81.04531097,90.7221756,86.1703125,513.6362305,26.8265625,885.5996704,514.6079102,808.4138184,29.05599022,834.9644165,961,763,0,191.4358521,50.63787079,62,505,3280,12.4,12.139,-0.14,2.13,8.105,1.03983295,33.5,16,30.51 N,122.51 E,7.04,9.17,7.36,7.5
3823,2020/3/1,11:16:58,621.3240356,355.8779907,0,0,0,0,1799423.047,394961.4531,66637.33594,8230.608398,1858.788086,81.04531097,90.81152344,86.1703125,513.6777344,26.8265625,885.6220703,514.4719238,808.1516113,29.05442619,835.4764404,958,755,0,189.5436401,50.10677719,62,504,3278,12.4,12.139,-0.06,1.96,8.18,1.03983295,33.3,14,30.51 N,122.51 E,7.2,9.16,7.47,7.53
3824,2020/3/1,11:17:08,615.7147522,360.4839783,0,0,0,0,1799424.75,394963,66637.33594,8230.608398,1858.788086,81.02968597,90.81435394,86.1703125,513.6229858,26.834375,885.5933228,514.4887695,808.0743408,29.06797409,835.3765259,964,765,0,191.3940735,49.65441513,62,497,3217,12.4,12.139,-0.28,2.17,8.145,1.03983295,34.4,16,30.51 N,122.51 E,7.06,9.23,7.44,7.72
3825,2020/3/1,11:17:18,620.6311035,357.4927979,0,0,0,0,1799426.047,394964.4531,66637.33594,8230.608398,1858.788086,81.02968597,90.80522919,86.1703125,513.6707764,26.8265625,885.6977539,514.5021973,808.3899536,29.0645752,835.1845093,956,754,0,191.1398468,50.05089569,62,500,3247,12.4,12.163,0.22,1.77,8.235,1.03983295,34.3,14,30.51 N,122.51 E,7.35,9.12,7.46,7.24
3826,2020/3/1,11:17:28,619.2187805,365.8224792,0,0,0,0,1799427.234,394965.7656,66637.33594,8230.608398,1858.788086,81.04531097,90.83948517,86.2171875,513.668335,26.8421875,885.5628662,514.4660645,808.2639771,29.049757,835.1196899,968,769,0,191.1169128,49.93700027,62,500,3240,12.4,12.172,0,1.73,8.295,1.03983295,34.3,19,30.51 N,122.51 E,7.43,9.16,7.43,7.43
3827,2020/3/1,11:17:41,636.275238,352.0852356,0,0,0,0,1799429.375,394967.375,66637.33594,8230.608398,1858.788086,81.04531097,90.73004913,86.2328125,513.7049561,26.8421875,885.6264038,514.6488037,808.2202148,29.0469799,835.156189,979,774,0,196.8673401,51.31251907,62,498,3232,12.4,12.17,-0.03,2.03,8.125,1.03983295,33.6,19,30.51 N,122.51 E,7.11,9.14,7.52,7.55
3828,2020/3/1,11:17:51,628.3137207,356.7219238,0,0,0,0,1799430.5,394968.75,66637.33594,8230.608398,1858.788086,81.07656097,90.85201263,86.178125,513.6934204,26.834375,885.3796387,514.4428711,808.6417236,29.04265785,835.388916,960,770,0,190.1100464,50.67045975,61,509,3305,12.4,12.144,0.11,2.13,8.135,-0.582464874,34.6,19,30.51 N,122.51 E,7.07,9.2,7.66,7.55
3829,2020/3/1,11:18:01,625.2131958,354.6459961,0,0,0,0,1799431.797,394970.2031,66637.33594,8230.608398,1858.788086,81.04531097,90.89685822,86.1859375,513.6817017,26.834375,885.7297363,514.3776245,808.4595947,29.0584774,835.2495728,947,734,0,194.8311615,50.42041779,61,496,3209,12.4,12.182,0.08,1.91,8.255,-0.582464874,35.1,19,30.51 N,122.51 E,7.3,9.21,7.45,7.37
3830,2020/3/1,11:18:13,623.8830872,357.0997009,0,0,0,0,1799433.438,394971.8125,66637.33594,8230.608398,1858.788086,81.07656097,90.86377716,86.19375,513.7067871,26.834375,885.5523682,514.4025879,808.1400757,29.05558968,834.8375244,973,772,0,191.3164978,50.31315231,62,504,3261,12.4,12.182,0.12,1.99,8.205,1.03983295,34.8,17,30.51 N,122.51 E,7.21,9.2,7.59,7.47
3831,2020/3/1,11:18:23,632.5361938,354.9425049,0,0,0,0,1799435.125,394973.125,66637.33594,8230.608398,1858.788086,81.06093597,90.71136475,86.1859375,513.6693115,26.85,885.7271118,514.6273804,808.3994751,29.06904793,835.0718384,975,768,0,192.9640656,51.01098251,62,505,3278,12.4,12.161,0.1,2.05,8.185,1.03983295,34.7,17,30.51 N,122.51 E,7.16,9.21,7.43,7.33
3832,2020/3/1,11:18:33,625.7522888,356.3315125,0,0,0,0,1799436.25,394974.5,66637.33594,8230.608398,1858.788086,81.08437347,90.61780548,86.2171875,513.6630249,26.8421875,885.6243286,514.7555542,808.0228271,29.07284355,835.2587891,946,748,0,190.6038055,50.06018448,62,505,3283,12.5,12.161,0.05,2.04,8.21,0.241767094,34.3,20,30.51 N,122.51 E,7.19,9.23,7.5,7.45
3833,2020/3/1,11:18:45,632.187439,355.8962402,0,0,0,0,1799437.891,394976.1094,66637.33594,8230.608398,1858.788086,81.10781097,90.58866119,86.271875,513.6387329,26.8421875,885.3653564,514.7747192,807.9551392,29.07785797,835.262085,959,764,0,188.8253937,50.98285675,61,514,3348,12.4,12.161,-0.21,2.03,8.195,-0.582464874,33.9,19,30.51 N,122.51 E,7.18,9.21,7.32,7.53
3834,2020/3/1,11:18:55,625.6650391,359.4742432,0,0,0,0,1799439.188,394977.5625,66637.33594,8230.608398,1858.788086,81.06874847,90.5773468,86.2484375,513.6917114,26.834375,885.7109375,514.7838135,809.0184937,29.02979851,834.9509888,971,769,0,192.9873657,50.45685959,62,502,3242,12.4,12.179,0.32,2.17,8.225,1.03983295,34.1,19,30.52 N,122.51 E,7.14,9.31,7.68,7.36
3835,2020/3/1,11:19:05,617.5784607,364.802948,0,0,0,0,1799440.875,394978.875,66637.33594,8230.608398,1858.788086,81.08437347,90.62454224,86.2328125,513.6538696,26.8421875,885.6420898,514.6933594,809.1110229,29.05825615,834.9993286,960,759,0,189.0932159,49.8047142,61,503,3266,12.4,12.179,-0.03,1.88,8.19,-0.582464874,34.4,17,30.52 N,122.51 E,7.25,9.13,7.4,7.43
3836,2020/3/1,11:19:15,632.4872437,354.3841553,0,0,0,0,1799442,394980.25,66637.33594,8230.608398,1858.788086,81.10781097,90.71841431,86.2171875,513.6629639,26.85,885.3869629,514.5466309,809.5657349,29.04430199,835.2259521,967,763,0,192.3623047,51.0070343,62,507,3288,12.4,12.171,0.46,1.97,8.215,1.03983295,34.3,17,30.52 N,122.51 E,7.23,9.2,7.56,7.1
3837,2020/3/1,11:19:27,629.0736694,359.9544678,0,0,0,0,1799443.641,394981.8594,66637.33594,8230.608398,1858.788086,81.08437347,90.62030792,86.2328125,513.6818848,26.8578125,885.5328369,514.6865845,809.4212646,29.05749702,835.1183472,972,773,0,191.0916443,50.73174667,61,506,3292,12.4,12.171,0.5,2.15,8.145,-0.582464874,33.6,17,30.52 N,122.51 E,7.07,9.22,7.5,7
3838,2020/3/1,11:19:37,632.5021667,356.4342346,0,0,0,0,1799444.938,394983.3125,66637.33594,8230.608398,1858.788086,81.08437347,90.61812592,86.303125,513.7172852,26.8421875,885.5064697,514.6993408,809.6154175,29.03611755,834.8335571,944,747,0,192.1914825,51.00823975,62,507,3291,12.4,12.186,-0.24,1.97,8.195,1.03983295,33.1,19,30.52 N,122.51 E,7.21,9.18,7.3,7.54
3839,2020/3/1,11:19:47,631.5731201,359.3759155,0,0,0,0,1799446.641,394984.6094,66637.33594,8230.608398,1858.788086,81.09218597,90.64428711,86.25625,513.6644897,26.85,885.5053711,514.6465454,809.8424072,29.05619049,835.4528198,961,757,0,189.60466,50.93331528,62,512,3331,12.4,12.203,0.31,1.85,8.245,1.03983295,32.9,16,30.52 N,122.51 E,7.32,9.17,7.53,7.22
3840,2020/3/1,11:19:59,628.5466003,363.578949,0,0,0,0,1799448.266,394986.2344,66637.33594,8230.608398,1858.788086,81.07656097,90.69667816,86.2015625,513.7033081,26.8578125,885.5514526,514.5728149,810.6959229,29.04829597,835.2203979,990,792,0,194.1156921,50.68924332,61,501,3238,12.4,12.198,0.07,2.02,8.19,-0.582464874,33.8,19,30.52 N,122.51 E,7.18,9.2,7.56,7.49
3841,2020/3/1,11:20:09,633.9966736,359.9809875,0,0,0,0,1799449.391,394987.6094,66637.33594,8230.608398,1858.788086,81.13124847,90.61093903,86.2328125,513.6914673,26.85,885.3650513,514.7364502,809.8623047,29.02479362,835.4384766,990,775,0,191.9457092,51.12876511,62,510,3303,12.4,12.198,0.11,1.97,8.195,1.03983295,33.6,19,30.52 N,122.51 E,7.21,9.18,7.45,7.34
3842,2020/3/1,11:20:19,641.0249023,351.1563721,0,0,0,0,1799450.938,394989.0625,66637.33594,8230.608398,1858.788086,81.11562347,90.63999176,86.25625,513.6486816,26.85,885.4115601,514.6780396,809.2015381,29.04811096,834.9302979,961,757,0,193.3126984,51.28199387,61,510,3316,12.5,12.198,0.23,1.78,8.25,-1.393613815,32.6,23,30.52 N,122.51 E,7.36,9.14,7.67,7.44
3843,2020/3/1,11:20:31,618.9921265,358.6446533,0,0,0,0,1799452.641,394990.6094,66637.33594,8230.608398,1858.788086,81.09999847,90.74263,86.2875,513.6936035,26.85,885.4276733,514.5119019,808.8286743,29.05343437,835.3135376,949,754,0,189.7584686,49.91872025,61,503,3262,12.4,12.198,0.13,1.94,8.31,-0.582464874,32.3,19,30.52 N,122.51 E,7.34,9.28,7.56,7.43
3844,2020/3/1,11:20:41,626.4749146,357.8585815,0,0,0,0,1799454.016,394991.9844,66637.33594,8230.608398,1858.788086,81.09999847,90.66777802,86.2640625,513.6448975,26.85,885.4555664,514.6347046,809.2540283,29.07056046,835.2402344,966,766,0,190.8239136,50.52217102,62,504,3283,12.4,12.198,-0.21,2.04,8.17,1.03983295,32.6,24,30.52 N,122.51 E,7.15,9.19,7.45,7.66
3845,2020/3/1,11:20:51,619.4120789,365.5368347,0,0,0,0,1799455.141,394993.3594,66637.33594,8230.608398,1858.788086,81.10781097,90.61260986,86.334375,513.6314087,26.8578125,885.4192505,514.7175903,808.5645142,29.06666756,835.3718262,962,760,0,188.9027405,49.95258713,62,508,3279,12.4,12.223,-0.33,2.51,8.105,1.03983295,33.1,21,30.52 N,122.51 E,6.85,9.36,7.5,7.83
3846,2020/3/1,11:21:01,617.3224182,365.2510681,0,0,0,0,1799456.75,394994.75,66637.33594,8230.608398,1858.788086,81.11562347,90.66251373,86.3109375,513.7190552,26.85,885.3609619,514.6390381,809.0117798,29.06187248,835.2974854,970,767,0,190.5904388,49.78406525,61,501,3239,12.4,12.203,0,1.85,8.215,-0.582464874,32.9,21,30.52 N,122.51 E,7.29,9.14,7.51,7.51
3847,2020/3/1,11:21:13,618.6132813,368.531311,0,0,0,0,1799458.391,394996.3594,66637.33594,8230.608398,1858.788086,81.12343597,90.64595032,86.2953125,513.7005615,26.85,885.3118896,514.6519165,809.4247437,29.03492355,835.5774536,978,775,0,189.0627441,49.88816833,62,504,3272,12.4,12.213,-0.15,1.9,8.27,1.03983295,32.6,16,30.52 N,122.51 E,7.32,9.22,7.41,7.56
3848,2020/3/1,11:21:23,618.2918701,364.9407959,0,0,0,0,1799459.766,394997.7344,66637.33594,8230.608398,1858.788086,81.12343597,90.71697235,86.31875,513.6826782,26.85,885.331665,514.5332642,808.7648315,29.05905914,834.9605713,965,759,0,191.2440033,49.86224747,62,499,3233,12.4,12.213,0.2,2.11,8.145,1.03983295,32,19,30.52 N,122.51 E,7.09,9.2,7.55,7.35
3849,2020/3/1,11:21:33,628.0003662,354.7692261,0,0,0,0,1799460.875,394999.125,66637.33594,8230.608398,1858.788086,81.11562347,90.66170502,86.2953125,513.6702881,26.865625,885.5172729,514.6218262,809.0957031,29.07257843,835.1712646,962,763,0,192.284256,50.64519119,62,501,3266,12.4,12.23,0.02,1.97,8.245,1.03983295,32.7,16,30.52 N,122.51 E,7.26,9.23,7.44,7.42
3850,2020/3/1,11:21:45,621.2560425,356.6896362,0,0,0,0,1799462.953,395000.7969,66637.33594,8230.608398,1858.788086,81.07656097,90.64694977,86.3109375,513.598999,26.85,885.6359253,514.6454468,808.5626221,29.07006264,835.3572388,958,764,0,195.1793976,50.10129547,62,493,3183,12.4,12.23,0.26,2.05,8.235,1.03983295,32.4,16,30.52 N,122.51 E,7.21,9.26,7.57,7.31
3851,2020/3/1,11:21:55,610.8121643,361.0589294,0,0,0,0,1799463.891,395002.1094,66637.33594,8230.608398,1858.788086,81.06874847,90.79402161,86.3109375,513.6553345,26.85,885.6629028,514.4215698,808.5664673,29.06084824,835.2666626,951,754,0,190.8191681,49.65952682,62,494,3201,12.3,12.242,0.09,1.97,8.185,1.83789885,32.1,17,30.52 N,122.51 E,7.2,9.17,7.46,7.37
3852,2020/3/1,11:22:05,613.050415,360.8233643,0,0,0,0,1799465.516,395003.4844,66637.33594,8230.608398,1858.788086,81.06874847,90.81865692,86.3109375,513.6273193,26.8421875,885.5861816,514.3848267,808.357605,29.06630516,834.857605,961,763,0,189.7401428,49.84149551,61,499,3231,12.3,12.242,0.09,1.99,8.215,0.228684053,31.4,16,30.52 N,122.51 E,7.22,9.21,7.52,7.43
3853,2020/3/1,11:22:17,611.1428528,364.3501282,0,0,0,0,1799467.078,395005.1719,66637.33594,8230.608398,1858.788086,81.09218597,90.72341156,86.3109375,513.6605835,26.8421875,885.621582,514.5317993,807.6546631,29.06457138,835.1719971,975,778,0,191.2211609,49.686409,61,493,3196,12.3,12.261,0.26,1.92,8.25,0.228684053,30.8,14,30.52 N,122.51 E,7.29,9.21,7.47,7.21
3854,2020/3/1,11:22:27,616.16745,359.2720032,0,0,0,0,1799467.953,395006.5469,66637.33594,8230.608398,1858.788086,81.08437347,90.66896057,86.3265625,513.6309814,26.8578125,885.569397,514.6317139,807.7119141,29.07278252,835.1625977,994,783,0,193.0954132,49.69092178,62,493,3191,12.4,12.277,0.31,2.26,8.11,1.03983295,33.6,13,30.52 N,122.51 E,6.98,9.24,7.49,7.18
3855,2020/3/1,11:22:37,617.3662415,362.3175964,0,0,0,0,1799469.578,395007.9219,66637.33594,8230.608398,1858.788086,81.06874847,90.71651459,86.31875,513.668457,26.85,885.6231689,514.55896,807.7519531,29.06554031,835.0546265,983,777,0,191.0167847,49.78760147,62,498,3232,12.4,12.277,0.07,1.77,8.275,1.03983295,33.6,14,30.52 N,122.51 E,7.39,9.16,7.45,7.38
3856,2020/3/1,11:22:49,611.043335,367.8222656,0,0,0,0,1799470.953,395009.2969,66637.33594,8230.608398,1858.788086,81.04531097,90.55878448,86.3109375,513.7363281,26.865625,885.6913452,514.788208,807.7176514,29.02998924,835.1467896,991,783,0,189.236084,49.27768707,61,498,3229,12.4,12.275,0.31,2.19,8.175,-0.582464874,33.3,17,30.52 N,122.51 E,7.08,9.27,7.68,7.37
3857,2020/3/1,11:22:59,612.665863,367.6706238,0,0,0,0,1799472.578,395010.9219,66637.33594,8230.608398,1858.788086,81.06093597,90.66337585,86.31875,513.6444092,26.85,885.6524658,514.6150513,807.1588135,29.07368088,834.9415283,972,764,0,189.0944061,49.81023407,61,499,3240,12.3,12.258,0.2,1.84,8.27,0.228684053,32.1,14,30.52 N,122.51 E,7.35,9.19,7.44,7.24
3858,2020/3/1,11:23:09,616.76474,362.3904724,0,0,0,0,1799474.203,395012.2969,66637.33594,8230.608398,1858.788086,81.07656097,90.53231812,86.3421875,513.6289673,26.85,885.4506836,514.8205566,806.6885986,29.07475853,835.3024292,974,776,0,190.3007507,49.73909378,61,498,3241,12.4,12.264,-0.03,2.17,8.205,-0.582464874,33.9,14,30.52 N,122.51 E,7.12,9.29,7.53,7.56
3859,2020/3/1,11:23:19,626.9992065,358.4555664,0,0,0,0,1799475.328,395013.6719,66637.33594,8230.608398,1858.788086,81.07656097,90.60526276,86.334375,513.6490479,26.865625,885.6205444,514.6845093,806.7172241,29.04932594,834.9265137,984,773,0,192.804184,50.56445313,61,502,3252,12.4,12.264,0.32,2.02,8.24,-0.582464874,34.5,16,30.52 N,122.51 E,7.23,9.25,7.62,7.3
3860,2020/3/1,11:23:31,623.2556152,355.4748535,0,0,0,0,1799476.891,395015.3594,66637.33594,8230.608398,1858.788086,81.06093597,90.41882324,86.3109375,513.6870728,26.85,885.6062012,514.9559326,806.8469849,29.06101418,835.4516602,979,768,0,194.6457214,50.67118835,62,494,3202,12.3,12.282,0.13,1.94,8.24,1.83789885,33.6,16,30.52 N,122.51 E,7.27,9.21,7.47,7.34
3861,2020/3/1,11:23:41,614.1593628,362.3330078,0,0,0,0,1799478.266,395016.7344,66637.33594,8230.608398,1858.788086,81.09218597,90.42669678,86.3109375,513.6792603,26.8578125,885.4674683,514.9464111,806.8965454,29.04683495,835.1494141,984,777,0,187.1296082,49.93165588,62,505,3282,12.3,12.282,-0.13,2.02,8.25,1.83789885,33.4,16,30.52 N,122.51 E,7.24,9.26,7.46,7.59
3862,2020/3/1,11:23:51,626.4826965,353.2597351,0,0,0,0,1799479.891,395018.1094,66637.33594,8230.608398,1858.788086,81.07656097,90.53970337,86.31875,513.6213989,26.865625,885.6583252,514.7440186,806.7563477,29.05733681,835.3306274,981,774,0,196.6361237,50.52279663,62,493,3186,12.4,12.251,0.43,2.13,8.155,1.03983295,33.7,19,30.53 N,122.51 E,7.09,9.22,7.51,7.08
3863,2020/3/1,11:24:03,617.7418213,360.4364014,0,0,0,0,1799481.453,395019.7969,66637.33594,8230.608398,1858.788086,81.09218597,90.46682739,86.31875,513.6502075,26.85,885.5805054,514.8483887,806.5970459,29.06958199,834.706543,962,750,0,193.6494751,49.81789017,62,493,3190,12.4,12.272,-0.48,1.96,8.24,1.03983295,33.3,16,30.53 N,122.51 E,7.26,9.22,7.28,7.76
3864,2020/3/1,11:24:13,620.9897461,357.2471313,0,0,0,0,1799482.328,395021.1719,66637.33594,8230.608398,1858.788086,81.08437347,90.52259827,86.3265625,513.6775513,26.8578125,885.7189941,514.7649536,807.1635742,29.06584167,835.2858887,981,776,0,191.1325836,50.48697281,62,501,3249,12.3,12.258,0.14,1.99,8.265,1.83789885,32.2,20,30.53 N,122.51 E,7.27,9.26,7.49,7.35
3865,2020/3/1,11:24:23,612.3904114,359.9239807,0,0,0,0,1799483.953,395022.5469,66637.33594,8230.608398,1858.788086,81.08437347,90.51699066,86.334375,513.6838989,26.85,885.5537109,514.7542725,806.8634644,29.04309845,835.6641846,954,754,0,187.9651337,49.78783798,61,501,3258,12.3,12.258,0.24,2.24,8.14,0.228684053,33.5,20,30.53 N,122.51 E,7.02,9.26,7.59,7.35
