Time,FuelConsumptionRate,FuelConsumption,MEFOInTemp,FCMFODensity,MESFOC_kw,MESFOC_nmile,EngineSpeed,METorque,MEShaftPow,ShipSpdToWater,ShipSpd,ShipHeel,ShipTrim,ShipDraft,ShipSlip,WindSpd,WindDirection,Latitude,Longitude
1900-01-01 01:49:21,289.6576843,1791140.828,76.70937347,890.6247559,218.1157227,30.17267609,46,271,1328,9.6,9.22,0.11,2.23,8.105,-3.262783051,22.9,26,28.57 N,123.20 E
1900-01-01 01:49:33,294.7934875,1791141.344,76.70156097,890.699707,223.1593323,30.70765495,46,271,1321,9.6,9.22,0.19,2.19,8.065,-3.262783051,22.7,27,28.57 N,123.20 E
1900-01-01 01:49:43,292.8127136,1791141.469,76.70156097,890.7113647,227.3390656,30.5013237,46,265,1288,9.6,9.225,0.43,2.34,8.04,-3.262783051,22.4,27,28.57 N,123.20 E
1900-01-01 01:49:53,290.8210144,1791142.406,76.72499847,890.4711914,223.3648376,30.61273766,46,266,1302,9.5,9.228,0.08,2.3,8.02,-2.187129021,22.1,27,28.57 N,123.20 E
1900-01-01 01:50:06,283.5822144,1791142.563,76.73281097,890.5019531,215.9803619,29.85075951,46,268,1313,9.5,9.239,-0.22,2.32,7.99,-2.187129021,21.6,24,28.57 N,123.20 E
1900-01-01 01:50:16,287.8132324,1791143.078,76.73281097,890.5331421,215.7520447,30.29612923,46,271,1334,9.5,9.239,-0.12,2.22,8.0,-2.187129021,22.8,27,28.57 N,123.20 E
1900-01-01 01:50:26,291.2149658,1791143.203,76.74843597,890.4225464,218.4658356,30.65420723,47,272,1333,9.5,9.241,-0.16,2.17,8.125,-0.01293477,22.9,26,28.57 N,123.20 E
1900-01-01 01:50:36,292.8747559,1791144.141,76.72499847,890.7040405,221.3717041,30.82892227,46,271,1323,9.5,9.233,0.05,2.43,8.065,-2.187129021,22.9,24,28.57 N,123.20 E
1900-01-01 01:50:48,288.4023438,1791144.672,76.70156097,890.7237549,224.263092,30.35814095,46,265,1286,9.5,9.235,0.13,2.39,8.075,-2.187129021,23.2,24,28.57 N,123.20 E
1900-01-01 01:50:58,287.7573547,1791144.813,76.73281097,890.6312866,219.3272552,30.29024696,46,267,1312,9.5,9.235,0.0,2.12,8.0,-2.187129021,22.7,26,28.57 N,123.20 E
1900-01-01 01:51:08,295.5183716,1791144.938,76.74062347,890.440979,222.3614502,31.10719681,46,272,1329,9.5,9.26,-0.22,2.32,7.98,-2.187129021,22.2,23,28.57 N,123.20 E
1900-01-01 01:51:20,294.1751099,1791145.516,76.71718597,890.7510376,226.986969,30.96580124,46,266,1296,9.5,9.232,0.09,1.81,8.245,-2.187129021,22.9,24,28.57 N,123.20 E
1900-01-01 01:51:30,289.2698669,1791146.094,76.73281097,890.5935059,224.7629089,30.44945908,46,265,1287,9.5,9.244,0.01,2.1,8.1,-2.187129021,23.2,27,28.57 N,123.20 E
1900-01-01 01:51:40,289.4573059,1791146.547,76.73281097,890.6122437,222.1468201,30.4691906,46,266,1303,9.5,9.232,-0.02,2.26,8.04,-2.187129021,23.1,24,28.57 N,123.20 E
1900-01-01 01:51:52,285.5955505,1791147.063,76.77968597,890.2688599,219.183075,30.06268883,46,268,1303,9.5,9.228,-0.01,2.28,8.04,-2.187129021,23.1,24,28.57 N,123.20 E
1900-01-01 01:52:02,291.1660156,1791147.328,76.73281097,890.7367554,220.5803223,30.64905357,46,268,1320,9.5,9.244,0.5,2.46,8.0,-2.187129021,22.9,24,28.57 N,123.20 E
1900-01-01 01:52:12,292.4883423,1791147.813,76.77968597,890.5033569,223.2735443,30.78824615,46,268,1310,9.5,9.238,0.0,2.37,7.995,-2.187129021,23.3,24,28.57 N,123.20 E
1900-01-01 01:52:22,293.9758606,1791148.516,76.75624847,890.5397339,225.0963745,30.94482803,46,267,1306,9.5,9.238,-0.23,1.91,8.095,-2.187129021,23.0,26,28.57 N,123.20 E
1900-01-01 01:52:34,289.4010925,1791148.859,76.74062347,890.6491699,222.6162262,30.1459465,47,267,1300,9.6,9.247,0.27,2.29,8.035,-1.065702558,22.6,26,28.57 N,123.20 E
1900-01-01 01:52:44,290.3193359,1791149.047,76.72499847,890.7271118,225.0537415,30.5599308,46,265,1290,9.5,9.222,-0.07,2.12,8.07,-2.187129021,22.8,24,28.57 N,123.20 E
1900-01-01 01:52:54,282.5810547,1791149.547,76.73281097,890.470459,218.5468292,29.43552589,46,264,1293,9.6,9.222,0.29,1.95,8.145,-3.262783051,22.7,24,28.57 N,123.20 E
1900-01-01 01:53:06,285.465271,1791150.063,76.73281097,890.505249,223.0197449,30.04897499,46,264,1280,9.5,9.222,0.12,2.09,8.115,-2.187129021,22.9,26,28.57 N,123.20 E
1900-01-01 01:53:16,289.1712341,1791150.844,76.75624847,890.4966431,221.2480774,30.12200356,46,267,1307,9.6,9.235,0.28,2.1,8.04,-3.262783051,23.3,26,28.57 N,123.20 E
1900-01-01 01:53:26,287.4882202,1791150.781,76.74062347,890.5293579,217.6292419,29.94668961,46,270,1321,9.6,9.219,0.0,2.18,8.1,-3.262783051,23.6,24,28.57 N,123.20 E
1900-01-01 01:53:38,285.9132385,1791151.375,76.74843597,890.5484009,218.4211121,30.09613037,47,268,1309,9.5,9.24,-0.01,2.16,8.05,-0.01293477,23.2,24,28.57 N,123.20 E
1900-01-01 01:53:48,290.2502441,1791151.859,76.75624847,890.5220947,218.2332611,30.2343998,47,270,1330,9.6,9.212,-0.01,1.88,8.12,-1.065702558,22.7,23,28.57 N,123.20 E
1900-01-01 01:53:58,291.3808289,1791152.813,76.74843597,890.460083,222.5980377,30.35216904,46,269,1309,9.6,9.228,-0.06,2.04,8.16,-3.262783051,23.3,23,28.58 N,123.20 E
1900-01-01 01:54:08,291.6933899,1791152.578,76.70937347,890.659729,225.5942688,30.38472748,46,266,1293,9.6,9.228,0.11,2.11,8.125,-3.262783051,23.1,21,28.58 N,123.20 E
1900-01-01 01:54:20,285.635437,1791153.094,76.74062347,890.4939575,218.7101288,30.06688881,46,268,1306,9.5,9.223,0.09,2.06,8.11,-2.187129021,22.9,24,28.58 N,123.20 E
1900-01-01 01:54:30,285.0449524,1791153.594,76.75624847,890.4437256,215.9431458,29.69218254,47,269,1320,9.6,9.223,-0.07,2.25,7.985,-1.065702558,23.3,23,28.58 N,123.20 E
1900-01-01 01:54:40,290.8614807,1791154.609,76.71718597,890.7627563,222.8823547,30.29807091,47,267,1305,9.6,9.23,0.24,2.14,8.07,-1.065702558,22.8,23,28.58 N,123.20 E
1900-01-01 01:54:52,291.7972412,1791155.141,76.73281097,890.6025391,221.5620728,30.39554596,47,269,1317,9.6,9.23,0.27,2.19,8.095,-1.065702558,23.0,24,28.58 N,123.20 E
1900-01-01 01:55:02,280.4525146,1791154.828,76.74843597,890.5950928,215.7326965,29.21380424,46,265,1300,9.6,9.23,0.08,2.45,7.965,-3.262783051,23.2,24,28.58 N,123.20 E
1900-01-01 01:55:12,284.5629578,1791155.328,76.75624847,890.5470581,217.2236328,29.95399475,46,267,1310,9.5,9.226,0.0,2.34,7.99,-2.187129021,22.7,23,28.58 N,123.20 E
1900-01-01 01:55:24,290.6142883,1791155.906,76.74062347,890.5993042,223.0347595,30.59097862,46,266,1303,9.5,9.217,0.15,1.88,8.14,-2.187129021,22.5,21,28.58 N,123.20 E
1900-01-01 01:55:34,287.9732056,1791156.313,76.72499847,890.6642456,220.3314514,30.31296921,46,268,1307,9.5,9.217,0.21,2.08,8.13,-2.187129021,22.9,23,28.58 N,123.20 E
1900-01-01 01:55:44,283.6531677,1791156.625,76.74062347,890.5484619,218.0270386,29.54720497,47,266,1301,9.6,9.225,0.33,2.15,8.075,-1.065702558,23.0,24,28.58 N,123.20 E
1900-01-01 01:55:56,287.2025452,1791157.125,76.74062347,890.6279297,216.5931702,29.91693115,46,270,1326,9.6,9.225,-0.13,2.17,8.105,-3.262783051,23.1,24,28.58 N,123.20 E
1900-01-01 01:56:06,291.5486755,1791157.719,76.72499847,890.7071533,219.8707886,30.68933487,47,269,1326,9.5,9.225,-0.2,1.98,8.13,-0.01293477,22.4,26,28.58 N,123.20 E
1900-01-01 01:56:16,282.4145813,1791158.109,76.76406097,890.5042725,215.4192047,29.41818619,47,267,1311,9.6,9.243,-0.02,1.97,8.115,-1.065702558,22.3,24,28.58 N,123.20 E
1900-01-01 01:56:26,289.2423096,1791158.422,76.75624847,890.3544312,221.6416168,30.12940788,47,266,1305,9.6,9.226,-0.38,2.12,8.06,-1.065702558,22.9,21,28.58 N,123.20 E
1900-01-01 01:56:38,281.9724426,1791158.953,76.75624847,890.4587402,217.7393341,29.37212944,46,266,1295,9.6,9.226,-0.18,2.2,8.06,-3.262783051,23.3,24,28.58 N,123.20 E
1900-01-01 01:56:48,288.0123596,1791159.266,76.74843597,890.4307251,221.3776855,30.00128746,46,266,1301,9.6,9.226,0.06,1.9,8.19,-3.262783051,23.3,26,28.58 N,123.20 E
1900-01-01 01:56:58,284.4984131,1791159.844,76.73281097,890.6384888,213.9085846,29.635252,46,270,1330,9.6,9.214,0.0,2.23,8.095,-3.262783051,23.2,23,28.58 N,123.20 E
1900-01-01 01:57:10,291.6008606,1791160.422,76.73281097,890.4995728,225.8720856,30.06194496,46,264,1291,9.7,9.215,-0.02,2.21,8.035,-4.33843708,23.1,24,28.58 N,123.20 E
1900-01-01 01:57:20,289.9891663,1791161.0,76.69374847,890.6932983,221.7042542,30.20720482,46,266,1308,9.6,9.214,-0.13,2.18,8.06,-3.262783051,23.3,26,28.58 N,123.20 E
1900-01-01 01:57:30,285.377594,1791161.063,76.69374847,890.8453369,217.1823425,30.03974724,47,268,1314,9.5,9.211,0.21,1.86,8.12,-0.01293477,22.5,24,28.58 N,123.20 E
1900-01-01 01:57:42,286.3603821,1791161.594,76.70156097,890.7813721,224.2446289,29.82920647,46,263,1277,9.6,9.22,0.06,1.74,8.25,-3.262783051,21.4,24,28.58 N,123.20 E
1900-01-01 01:57:52,287.9616699,1791162.156,76.74843597,890.369873,226.0295715,29.99600792,46,260,1274,9.6,9.192,0.13,2.2,8.03,-3.262783051,21.9,23,28.58 N,123.20 E
1900-01-01 01:58:02,294.3771057,1791162.484,76.74062347,890.6184692,222.8441315,30.66428185,47,268,1321,9.6,9.192,0.08,2.02,8.08,-1.065702558,22.5,23,28.58 N,123.20 E
1900-01-01 01:58:12,285.1676331,1791162.797,76.69374847,890.6641846,219.1911163,29.70496178,46,266,1301,9.6,9.197,0.02,2.32,7.96,-3.262783051,22.4,24,28.58 N,123.20 E
1900-01-01 01:58:24,293.5185242,1791163.391,76.71718597,890.6084595,228.5969849,30.57484627,46,263,1284,9.6,9.198,-0.07,2.27,8.015,-3.262783051,22.1,23,28.58 N,123.20 E
1900-01-01 01:58:34,289.8395691,1791163.953,76.71718597,890.6261597,222.7821503,30.19162178,46,267,1301,9.6,9.188,0.09,2.31,8.055,-3.262783051,21.9,24,28.58 N,123.20 E
1900-01-01 01:58:44,291.897583,1791164.281,76.70156097,890.7449951,225.9269257,30.40599823,47,265,1292,9.6,9.188,-0.18,2.26,8.07,-1.065702558,21.8,23,28.58 N,123.20 E
1900-01-01 01:58:57,282.2025452,1791164.797,76.70937347,890.6403809,220.2986298,29.39609909,46,263,1281,9.6,9.188,0.12,2.24,8.09,-3.262783051,22.4,24,28.58 N,123.20 E
1900-01-01 01:59:07,287.0423889,1791165.125,76.69374847,890.6796265,222.1690369,29.90024948,46,263,1292,9.6,9.183,-0.28,1.87,8.115,-3.262783051,22.3,24,28.58 N,123.20 E
1900-01-01 01:59:17,287.6054382,1791165.688,76.69374847,890.9126587,220.3873138,29.95890045,46,266,1305,9.6,9.191,0.07,1.82,8.22,-3.262783051,22.4,24,28.58 N,123.20 E
1900-01-01 01:59:29,288.6471252,1791165.969,76.70156097,890.6464844,220.0054321,30.06740952,47,268,1312,9.6,9.198,0.3,2.2,8.08,-1.065702558,22.6,24,28.58 N,123.20 E
1900-01-01 01:59:39,283.4152832,1791166.594,76.72499847,890.6414185,216.8441315,29.5224247,47,268,1307,9.6,9.198,0.05,1.91,8.145,-1.065702558,22.0,23,28.58 N,123.20 E
1900-01-01 01:59:49,289.3042297,1791166.922,76.74062347,890.5262451,228.3379822,30.13585663,46,261,1267,9.6,9.188,-0.04,2.65,7.965,-3.262783051,22.2,23,28.58 N,123.20 E
1900-01-01 01:59:59,285.6601868,1791167.234,76.71718597,890.5253906,223.5212708,29.75626945,46,262,1278,9.6,9.184,0.29,2.09,8.085,-3.262783051,22.2,26,28.58 N,123.20 E
1900-01-01 02:00:11,291.9104919,1791167.766,76.72499847,890.6542358,222.6624603,30.40734291,46,267,1311,9.6,9.174,-0.02,1.89,8.135,-3.262783051,22.1,24,28.58 N,123.20 E
1900-01-01 02:00:21,285.2075195,1791168.328,76.71718597,890.6274414,220.4076691,29.40283775,46,265,1294,9.7,9.172,0.14,2.13,8.095,-4.33843708,21.9,24,28.58 N,123.19 E
1900-01-01 02:00:31,294.9798584,1791168.656,76.72499847,890.5908813,225.8651276,30.72706795,46,266,1306,9.6,9.175,-0.05,2.2,8.06,-3.262783051,22.2,23,28.58 N,123.19 E
1900-01-01 02:00:43,280.9420166,1791169.234,76.67031097,890.7950439,217.4473877,29.2647934,47,263,1292,9.6,9.188,-0.01,2.12,8.07,-1.065702558,22.4,24,28.59 N,123.19 E
1900-01-01 02:00:53,281.7727051,1791169.563,76.71718597,890.5289307,219.7915039,29.35132408,47,262,1282,9.6,9.17,-0.24,2.01,8.125,-1.065702558,22.5,26,28.59 N,123.19 E
1900-01-01 02:01:03,280.7390747,1791170.125,76.73281097,890.6066895,213.3275604,28.942173,46,267,1316,9.7,9.17,0.05,2.08,8.04,-4.33843708,22.6,26,28.59 N,123.19 E
1900-01-01 02:01:15,296.0358887,1791170.656,76.70937347,890.7840576,223.9303284,30.83707237,46,268,1322,9.6,9.173,-0.01,2.55,7.915,-3.262783051,22.4,27,28.59 N,123.19 E
1900-01-01 02:01:25,284.171051,1791170.969,76.71718597,890.5801392,219.0987244,29.60115051,46,266,1297,9.6,9.173,-0.05,1.81,8.155,-3.262783051,22.1,27,28.59 N,123.19 E
1900-01-01 02:01:35,281.7311707,1791171.297,76.70156097,890.6680908,214.4072876,29.34699631,46,266,1314,9.6,9.173,0.08,1.96,8.06,-3.262783051,21.6,26,28.59 N,123.19 E
1900-01-01 02:01:47,287.3579407,1791171.859,76.74062347,890.4680786,217.3660736,29.93311882,47,268,1322,9.6,9.169,0.04,2.22,8.07,-1.065702558,21.6,26,28.59 N,123.19 E
1900-01-01 02:01:57,287.5664673,1791172.188,76.69374847,890.6771851,220.3574524,29.95483971,47,266,1305,9.6,9.154,-0.04,2.11,8.115,-1.065702558,21.6,27,28.59 N,123.19 E
1900-01-01 02:02:07,285.8145447,1791172.766,76.66249847,890.9517822,220.7062073,29.7723484,46,267,1295,9.6,9.171,0.15,1.69,8.255,-3.262783051,21.9,28,28.59 N,123.19 E
1900-01-01 02:02:17,285.9278259,1791173.078,76.67812347,890.8656006,226.567215,29.78414917,46,262,1262,9.6,9.161,0.05,2.39,8.025,-3.262783051,21.3,26,28.59 N,123.19 E
1900-01-01 02:02:29,291.7210083,1791173.609,76.71718597,890.6065674,225.9651489,30.38760567,46,264,1291,9.6,9.17,-0.08,2.32,8.04,-3.262783051,20.9,27,28.59 N,123.19 E
1900-01-01 02:02:39,286.2277527,1791173.922,76.70937347,890.7102051,215.8580322,29.81539154,47,270,1326,9.6,9.17,0.3,1.95,8.195,-1.065702558,20.9,28,28.59 N,123.19 E
1900-01-01 02:02:49,280.7526855,1791174.5,76.70156097,890.671936,215.7976074,29.24507141,47,264,1301,9.6,9.164,0.11,2.21,8.045,-1.065702558,21.7,28,28.59 N,123.19 E
1900-01-01 02:03:01,288.1079712,1791175.078,76.71718597,890.5563354,224.0341949,30.01124763,46,263,1286,9.6,9.169,-0.02,2.23,8.015,-3.262783051,21.1,24,28.59 N,123.19 E
1900-01-01 02:03:11,285.3212891,1791175.156,76.70156097,890.732666,223.7814026,29.72096825,46,261,1275,9.6,9.168,0.17,2.14,8.02,-3.262783051,21.6,27,28.59 N,123.19 E
1900-01-01 02:03:21,283.8918762,1791175.719,76.70937347,890.6900635,224.2431946,29.26720428,46,260,1266,9.7,9.144,-0.27,1.94,8.06,-4.33843708,21.2,28,28.59 N,123.19 E
1900-01-01 02:03:33,288.4082336,1791176.25,76.69374847,890.6694946,222.8811646,29.73280716,46,263,1294,9.7,9.156,-0.02,1.71,8.185,-4.33843708,21.2,28,28.59 N,123.19 E
1900-01-01 02:03:43,283.54245,1791176.813,76.72499847,890.6491089,214.6422729,29.53567123,46,267,1321,9.6,9.147,-0.03,1.69,8.215,-3.262783051,22.1,27,28.59 N,123.19 E
1900-01-01 02:03:53,284.3094788,1791176.953,76.70156097,890.6542358,215.2229156,29.61557007,46,268,1321,9.6,9.143,-0.14,2.16,8.13,-3.262783051,22.2,28,28.59 N,123.19 E
1900-01-01 02:04:03,284.8704834,1791177.516,76.70156097,890.6566162,219.9772034,29.67400932,46,265,1295,9.6,9.143,0.04,1.85,8.185,-3.262783051,22.4,26,28.59 N,123.19 E
1900-01-01 02:04:15,286.7341614,1791178.125,76.68593597,890.7926025,223.6615906,29.86814117,46,264,1282,9.6,9.143,-0.07,1.75,8.175,-3.262783051,22.1,28,28.59 N,123.19 E
1900-01-01 02:04:25,287.603241,1791178.047,76.68593597,890.7501221,222.259079,29.95867157,46,264,1294,9.6,9.115,0.31,1.79,8.175,-3.262783051,21.7,24,28.59 N,123.19 E
1900-01-01 02:04:35,287.6985474,1791178.688,76.67812347,890.8695068,221.3065796,29.65964317,46,265,1300,9.7,9.134,-0.1,1.87,8.145,-4.33843708,22.5,24,28.59 N,123.19 E
1900-01-01 02:04:47,286.3197937,1791179.266,76.70937347,890.5507813,221.9533234,29.51750374,46,265,1290,9.7,9.119,0.08,1.91,8.175,-4.33843708,22.3,24,28.59 N,123.19 E
1900-01-01 02:04:57,287.9869385,1791179.672,76.69374847,890.6998291,222.5555878,29.68937492,46,264,1294,9.7,9.134,-0.23,1.93,8.165,-4.33843708,22.3,26,28.59 N,123.19 E
1900-01-01 02:05:07,282.4781189,1791179.781,76.67812347,890.7605591,216.6243286,29.12145615,46,266,1304,9.7,9.126,0.16,1.97,8.125,-4.33843708,22.3,26,28.59 N,123.19 E
1900-01-01 02:05:19,290.4338989,1791180.313,76.69374847,890.7265015,224.7940369,29.94163895,46,264,1292,9.7,9.126,-0.17,2.38,8.06,-4.33843708,22.3,26,28.59 N,123.19 E
1900-01-01 02:05:29,287.3380127,1791181.0,76.71718597,890.6295166,223.2618561,29.62247467,46,263,1287,9.7,9.126,0.22,2.27,7.965,-4.33843708,22.2,26,28.59 N,123.19 E
1900-01-01 02:05:39,288.5431824,1791181.406,76.70156097,890.7867432,219.7587128,30.0565815,47,267,1313,9.6,9.124,0.37,1.96,8.14,-1.065702558,22.1,26,28.59 N,123.19 E
1900-01-01 02:05:49,292.4125977,1791181.578,76.70937347,890.6383667,223.3862457,30.45964622,46,266,1309,9.6,9.124,-0.13,2.06,8.13,-3.262783051,21.9,27,28.59 N,123.19 E
1900-01-01 02:06:01,286.127655,1791182.109,76.70937347,890.6889648,217.9190063,29.80496407,46,269,1313,9.6,9.107,0.03,2.02,8.14,-3.262783051,22.2,28,28.59 N,123.19 E
1900-01-01 02:06:11,288.2291565,1791183.047,76.70156097,890.6569214,220.1903381,30.02387047,47,268,1309,9.6,9.107,-0.28,2.28,8.01,-1.065702558,21.8,30,28.59 N,123.19 E
1900-01-01 02:06:21,288.9420166,1791183.188,76.70937347,890.7281494,226.6211853,29.78783607,46,264,1275,9.7,9.099,0.27,1.86,8.19,-4.33843708,21.3,28,28.59 N,123.19 E
1900-01-01 02:06:33,288.5846863,1791183.719,76.69374847,890.7772827,220.9683685,30.06090546,47,268,1306,9.6,9.099,-0.27,2.17,8.005,-1.065702558,21.2,24,28.59 N,123.19 E
1900-01-01 02:06:43,285.2942505,1791183.844,76.70937347,890.7565308,219.2884369,29.71815109,46,265,1301,9.6,9.105,0.0,1.81,8.175,-3.262783051,21.4,28,28.59 N,123.19 E
1900-01-01 02:06:53,283.8963318,1791184.781,76.72499847,890.6923828,213.4558868,29.57253456,47,269,1330,9.6,9.111,-0.28,1.82,8.13,-1.065702558,21.5,26,28.59 N,123.19 E
1900-01-01 02:07:05,289.7115784,1791185.297,76.70156097,890.7345581,218.3207092,30.17828941,46,269,1327,9.6,9.113,0.06,2.01,8.165,-3.262783051,21.3,24,28.59 N,123.19 E
1900-01-01 02:07:15,284.160614,1791185.453,76.70156097,890.4633179,218.2493134,29.60006332,46,265,1302,9.6,9.113,-0.08,1.74,8.23,-3.262783051,20.9,24,28.59 N,123.19 E
1900-01-01 02:07:25,280.4368286,1791185.563,76.68593597,890.7341309,221.3392487,29.21216965,46,261,1267,9.6,9.111,0.14,2.29,8.035,-3.262783051,22.0,27,28.60 N,123.19 E
1900-01-01 02:07:38,285.7689209,1791186.516,76.70937347,890.6056519,219.1479492,29.46071434,47,266,1304,9.7,9.111,0.02,2.23,8.025,-2.118470192,22.0,26,28.60 N,123.19 E
1900-01-01 02:07:48,286.2928467,1791187.031,76.69374847,890.7109375,217.8788757,29.51472664,47,267,1314,9.7,9.119,-0.24,2.11,8.115,-2.118470192,21.9,26,28.60 N,123.19 E
1900-01-01 02:07:58,283.8945923,1791187.188,76.69374847,890.6515503,220.0733337,29.26748466,46,265,1290,9.7,9.073,0.3,1.83,8.135,-4.33843708,22.3,26,28.60 N,123.19 E
1900-01-01 02:08:08,288.2859497,1791187.297,76.67812347,890.6367188,231.3691406,30.02978706,45,259,1246,9.6,9.096,-0.17,2.04,7.98,-5.55751133,22.4,24,28.60 N,123.19 E
1900-01-01 02:08:20,290.1500854,1791187.906,76.70937347,890.4749756,225.973587,30.54211426,46,262,1284,9.5,9.124,0.13,2.42,7.93,-2.187129021,22.8,28,28.60 N,123.19 E
1900-01-01 02:08:30,287.4401245,1791188.391,76.70156097,890.7047729,217.4282379,29.941679,46,268,1322,9.6,9.113,0.26,1.93,8.155,-3.262783051,22.8,27,28.60 N,123.19 E
1900-01-01 02:08:40,284.2432556,1791188.922,76.72499847,890.5324707,215.499054,29.6086731,46,268,1319,9.6,9.095,-0.06,2.14,8.05,-3.262783051,22.2,24,28.60 N,123.19 E
1900-01-01 02:08:52,286.3420715,1791189.438,76.69374847,890.6630249,219.9247894,29.82729912,46,265,1302,9.6,9.117,0.27,2.18,8.05,-3.262783051,22.7,26,28.60 N,123.19 E
1900-01-01 02:09:02,287.9936218,1791189.703,76.70937347,890.612793,219.173233,29.99933624,46,267,1314,9.6,9.097,0.13,2.14,8.07,-3.262783051,22.9,27,28.60 N,123.19 E
1900-01-01 02:09:12,285.500061,1791190.188,76.69374847,890.664978,222.0062714,30.0526371,46,264,1286,9.5,9.097,0.39,1.95,8.125,-2.187129021,23.1,28,28.60 N,123.19 E
1900-01-01 02:09:24,285.1057129,1791190.469,76.67812347,890.6743164,223.0874176,30.01112747,46,263,1278,9.5,9.091,0.18,2.1,8.05,-2.187129021,22.8,30,28.60 N,123.19 E
1900-01-01 02:09:34,290.1488953,1791191.234,76.69374847,890.6275635,225.270874,30.54198837,46,264,1288,9.5,9.109,0.19,1.94,8.13,-2.187129021,22.2,26,28.60 N,123.19 E
1900-01-01 02:09:44,282.7360535,1791191.5,76.68593597,890.578064,217.4892731,29.76169014,46,266,1300,9.5,9.098,0.38,1.96,8.16,-2.187129021,22.4,27,28.60 N,123.19 E
1900-01-01 02:09:54,288.7742615,1791191.734,76.67812347,890.7272339,225.428772,30.72066689,47,264,1281,9.4,9.095,0.44,2.65,7.965,1.03983295,23.5,28,28.60 N,123.19 E
1900-01-01 02:10:06,287.8616333,1791192.266,76.70156097,890.5895386,220.2460785,30.62357712,46,267,1307,9.4,9.09,0.27,2.12,8.09,-1.111474991,23.6,28,28.60 N,123.19 E
1900-01-01 02:10:16,290.2785034,1791193.281,76.69374847,890.6607056,217.2743225,30.55563164,46,272,1336,9.5,9.09,0.22,2.38,7.93,-2.187129021,23.4,27,28.60 N,123.19 E
1900-01-01 02:10:26,284.8824768,1791193.234,76.67812347,890.7702026,212.1239624,29.98762894,47,274,1343,9.5,9.09,-0.15,1.98,8.15,-0.01293477,23.0,26,28.60 N,123.19 E
1900-01-01 02:10:38,293.3618774,1791193.75,76.70937347,890.5772095,217.950882,30.88019753,47,273,1346,9.5,9.083,-0.24,1.96,8.13,-0.01293477,22.4,28,28.60 N,123.19 E
1900-01-01 02:10:48,295.5167542,1791194.0,76.67812347,890.7739258,222.6953735,31.43795204,46,271,1327,9.4,9.083,-0.04,2.03,8.165,-1.111474991,22.9,28,28.60 N,123.19 E
1900-01-01 02:10:58,287.5013428,1791195.016,76.67031097,890.8235474,223.9107056,30.58524895,46,265,1284,9.4,9.084,0.17,2.37,8.045,-1.111474991,23.3,26,29.00 N,123.19 E
1900-01-01 02:11:10,289.3682861,1791195.531,76.65468597,890.8253174,223.2779999,30.45981979,45,264,1296,9.5,9.084,0.15,2.53,7.975,-4.45795393,23.8,28,29.00 N,123.19 E
1900-01-01 02:11:20,290.934845,1791195.484,76.68593597,890.5957031,214.5537262,30.62471962,46,272,1356,9.5,9.077,0.07,2.04,8.0,-2.187129021,23.9,30,29.00 N,123.19 E
1900-01-01 02:11:30,296.2914429,1791195.719,76.67812347,890.784729,219.6378326,31.18857384,47,274,1349,9.5,9.077,-0.08,2.07,8.105,-0.01293477,23.1,28,29.00 N,123.19 E
1900-01-01 02:11:40,291.9985962,1791196.75,76.69374847,890.713623,229.7392578,31.06368065,47,262,1271,9.4,9.077,0.26,2.18,8.1,1.03983295,23.2,30,29.00 N,123.19 E
1900-01-01 02:11:52,287.0803223,1791197.266,76.66249847,890.9438477,222.7155304,30.21898079,47,266,1289,9.5,9.077,0.14,2.4,8.07,-0.01293477,23.0,30,29.00 N,123.19 E
1900-01-01 02:12:02,289.7941589,1791197.219,76.68593597,890.7053833,224.4726257,30.50464821,46,265,1291,9.5,9.052,0.01,2.62,7.91,-2.187129021,23.1,33,29.00 N,123.19 E
1900-01-01 02:12:12,293.8659973,1791197.719,76.68593597,890.6452026,221.7856598,30.93326378,47,269,1325,9.5,9.082,-0.07,2.17,8.035,-0.01293477,22.8,30,29.00 N,123.19 E
1900-01-01 02:12:24,288.8292847,1791198.047,76.68593597,890.56073,217.9843597,30.40308189,47,271,1325,9.5,9.066,-0.17,2.19,8.045,-0.01293477,22.7,31,29.00 N,123.19 E
1900-01-01 02:12:34,287.7894592,1791198.703,76.67812347,890.5854492,226.0718384,30.29362679,46,264,1273,9.5,9.062,0.29,2.2,8.01,-2.187129021,22.4,28,29.00 N,123.19 E
